1,0
2,2.393573432449494
3,3.7334528374810354
4,14.334171919279859
5,15.048788871862447
6,27.070937309407498
7,34.512012755871766
8,45.785335879661844
9,63.0047608862772
10,64.21944759273661
11,67.82472470886091
12,68.57308831661764
13,83.380520514373
14,91.2952382915046
15,94.77497345151788
16,105.92882120285292
19,110.00390466385498
17,108.89325059613044
20,111.89528615094102
18,109.94898191353559
21,126.55495960594894
22,128.42826285649554
23,139.08490646975667
24,141.2219817088778
25,143.23394641879128
