1,0
2,14.047635432878115
3,29.234342783516414
6,33.84109709851552
4,29.370055737102568
5,30.126137726370615
7,57.40354790645951
8,64.97320895639753
9,82.80084163605562
10,96.30376928317622
11,100.71226597584621
13,117.75318155709047
12,117.61697261084879
14,163.77105018780918
15,177.9120834505693
16,214.77753792265966
17,228.8644878106842
18,230.50806159088202
19,233.19580415211422
22,235.18949910258345
21,234.23147143347435
20,233.6802757097338
23,243.47702434337515
24,246.13429791557962
25,248.12802559213617
