1,0
2,6.377002503630507
3,12.195845571131876
4,17.486238674667835
5,24.076736838684624
6,45.116055829998714
7,61.06871678268148
8,65.42083337827592
9,86.26538420006207
10,86.42349089360845
11,87.74979733485333
12,96.29405144099455
13,96.58539875520857
14,111.51180345839586
15,121.01867584197514
16,124.10492851993855
17,125.13951452850826
18,132.5875491256015
19,139.0153251035322
20,142.09916415099872
22,152.11498269060712
21,151.22402714153208
23,156.1794001293775
24,160.24662036911823
25,170.02326750492972
26,179.2291633199548
27,181.68543275231275
28,209.0070073962459
29,226.16373468183122
30,230.9594549469913
31,237.5240884447556
32,244.38639860286074
33,280.8615756451593
34,303.60068489194526
35,323.7488166470904
36,342.30699123130756
37,350.9949124336099
38,355.4203766673388
39,373.418257854758
40,374.95940213233325
41,376.8172862786568
42,380.4985517790044
44,385.1189098216729
43,381.67346349685545
45,393.25611079493035
46,410.8898870594311
47,419.1156657617417
49,431.7861654162271
48,431.12874273975626
50,438.16051655698027
51,444.5653751806784
52,454.5391087591952
53,464.0451007554522
54,495.538277931601
55,502.8715608951606
56,503.2948043444461
57,524.6554643507656
58,526.6865848940133
59,527.6391455744423
60,532.7607863475827
61,533.708395187767
62,548.974297304524
63,604.5757294834508
64,608.952506622051
65,611.004078751417
66,615.2749286815845
67,644.2171313170692
68,651.3493600813924
69,661.9319410707751
70,687.6133396861148
72,704.8166296524034
71,704.0317260276925
73,715.5845907794335
74,723.316249104134
75,737.4097997101285
76,748.9934213704038
77,770.0944541470016
78,772.0444307595515
79,775.3267580416239
80,789.9175232587558
81,799.7141824795785
82,806.7945597176159
84,808.2290122054831
83,807.8782097290167
85,847.6624430531804
86,854.6004811144679
87,858.8004062475309
88,861.8326655606555
89,881.3424693380134
90,893.067365403531
91,899.6095693436132
92,903.3850613784697
93,903.5660366149249
94,911.334971588724
95,911.9206483522842
96,913.9868945248282
97,918.7776834193618
98,926.3756904099275
99,929.4074943498448
100,939.8570995842114
101,978.6181664956468
102,978.8855859862456
103,999.3419027189199
104,1000.9758864253661
105,1012.7715899392354
106,1019.7682661475424
107,1021.7400213472731
108,1038.3355300489916
109,1039.5032631924287
110,1043.578115263513
111,1050.8549851578923
112,1061.6350607054997
113,1082.235383338069
114,1086.89544122349
115,1098.9760943549895
116,1102.7828252885886
117,1122.7357758917772
118,1125.899567443922
119,1151.237228000428
120,1184.0800432891733
121,1185.636926798976
122,1197.8241757410865
123,1202.9998882549867
124,1208.87974137312
125,1231.7942430507308
126,1236.349390221847
128,1239.3416940222403
127,1238.467304236406
129,1252.821561590536
130,1253.5565195904487
131,1260.6385958916364
132,1263.3530858070903
133,1273.5327444387972
134,1276.7500985206912
135,1291.405886236901
136,1319.5958828387338
137,1331.855726134055
138,1383.5948115648423
139,1386.667651854418
140,1387.7836622122072
141,1410.3110194282551
142,1425.1380784246926
143,1440.4541413511179
144,1453.0507448998305
146,1456.326256769768
145,1454.2071397145075
147,1460.942819974421
148,1463.3431352760126
150,1470.7362084511738
149,1469.7604874888957
