1,0
2,1.6250013847147298
3,9.042533912378206
4,20.169979773600573
5,25.373041364487165
6,30.48518251464372
7,34.66326779685914
8,55.18177293451375
9,56.38379727024145
10,112.86118494065954
11,118.08251919464189
13,133.77634900468695
12,133.110924315579
14,147.29814519127967
15,154.47763184549666
16,155.31465467935766
17,172.00971205602053
18,213.05898487013863
19,224.1922255759998
20,242.59591508463217
21,246.06890329895717
22,259.2997645006477
23,260.00114536425605
24,263.0670495127196
25,265.55561261183425
26,274.92472284762664
27,292.84717351883575
28,312.2955758561742
29,324.341495205795
30,336.9683999001697
31,343.7274589995792
32,371.22906326351716
33,377.68442146784804
34,387.9640518672587
35,397.3292354958529
36,425.2522371501628
37,431.2304860323101
38,432.32572251745205
39,433.83688104477886
40,441.3268468848769
41,459.68431961704704
42,466.66140885854594
43,480.7110153567794
44,512.0233998597438
45,544.4742680663463
46,556.0246980175766
47,561.8035029863931
49,564.9433092238465
48,564.7165691090978
50,569.0379854009609
51,582.9586614227716
52,589.2297997386262
53,591.2541519578906
54,609.3382292227864
55,615.6831954212611
56,632.2668949800213
57,656.6985882859371
58,667.1536060281035
59,671.017535725172
60,711.8113133534918
61,732.9372144671277
62,734.0051975389046
63,757.2344320066624
64,758.4945756916326
65,774.8505955770527
66,782.0261691085498
67,783.1501795049
68,799.8330849101583
69,801.6680761697186
70,814.5155733727348
71,830.6802907991594
72,834.6912119435497
73,836.2472402038012
74,854.1679749328978
75,856.7501771918968
76,859.4661026308158
77,862.7104698165341
78,867.518753828755
79,873.3655853411487
80,877.0206508294638
81,895.4399814755891
82,906.2186665482088
83,919.6189437194633
84,921.368373843817
85,925.8603659662891
86,932.1528924045875
87,936.4124335408196
88,946.2673276666559
89,947.6917663075674
90,950.63558424192
91,958.9284156993209
92,962.1609954865678
93,962.3563774621773
95,986.7663022859487
94,985.5967138092919
96,1024.318697480222
97,1072.4444900122232
98,1082.3195024027912
99,1097.053007745337
100,1101.9242898844943
