1,0
2,3.6907025812556946
3,9.456845738937895
4,10.416146252009828
5,18.65019369107396
6,24.407332237933076
7,27.520343957825414
8,31.92575162032669
9,53.23858586032969
10,61.79315768317565
11,64.40450637642482
12,68.02358129661036
13,106.94577224369317
14,114.37884374340314
15,121.91116711354238
16,135.67425631475774
17,147.92423728877083
18,153.7031108421136
19,159.6389346105164
20,166.36646314305221
21,171.7286085180164
22,193.10270078428965
23,196.10411127966302
24,198.30942573575274
25,204.97599465023475
26,214.84743348672575
27,219.029454026372
28,219.0802882893703
29,222.57544899832058
30,234.2259471579851
31,263.8383935522523
32,265.19037336124705
33,270.84977145271966
35,276.08159219754276
34,275.84916901069334
36,281.8091708808068
37,290.85486068223844
38,301.49360160830014
39,309.88460620198833
40,313.47353808743935
42,317.3441788757321
41,316.5435708210714
43,337.25779201204114
44,383.6262268920691
45,395.5201158502576
46,401.01793810052374
47,403.10062729062224
48,425.28293951793626
49,451.0442936329791
50,464.8487214835778
51,467.5976424001296
53,469.7997884399433
52,468.20808881809154
54,483.46414467674924
55,485.61575839029615
56,493.655161827476
57,498.5388783961675
58,510.38821344608
59,545.6846992984823
60,562.967857033917
61,583.8012697985055
62,614.0254903863294
63,633.8907122027993
64,637.0429477886088
65,644.140855199269
66,675.3002655780307
67,678.79256014417
68,700.5065992445558
69,701.7725912480892
70,710.3935925676763
71,711.2987664035165
72,722.3229717352863
73,735.9556908244314
74,737.3129464995073
75,737.3967343401449
77,761.187279677074
76,759.7788246881072
78,782.8146722331044
79,799.4238944830666
80,801.9429855899086
81,807.1920203153285
82,810.863903456287
83,820.0571746876727
84,827.7900093890914
85,827.8329601880016
86,833.7073716252162
87,853.2601946353966
88,873.9937127981806
89,876.4666550464342
90,886.080255455612
91,891.2396918333746
92,908.6529661968921
93,912.2907837067737
94,917.7048403656567
95,923.4493838636295
96,929.4752945470592
97,932.4338295125503
98,951.1096371574073
99,963.6424589532123
100,1008.4150927105328
